authorDisplayName,textDisplay,likeCount,publishedAt
@rickyracerr1,"It's been shown that cell phones placed against your head can cause DNA damage to your cells in your brain. This thing sends signals directly Through Your Eyes into your brain. Technology wasn't developed so they can make us happy and entertain us. It is to track us and control us. Control?  If there's technology inside this headset that can hypnotize you.... without you knowing it... think about what they could make you do to yourself...... or to others. Fun fact, Apple sold its first computer for ""666"" dollars.",0,2024-02-25T20:07:42Z
@Elliot0666,"I made the mistake of showing my family this video 

It's okay when you're just watching on your own but suddenly this video became incredibly boring when multiple people are watching 

You repeated yourself a lot and said a very large amount of trivial things that had people sort of irritated waiting for anything to happen

Not hostile feedback but yeah 
It was hard watching this with people waiting for something to happen and the waffle to chill out.",0,2024-02-25T19:36:24Z
@mikebarns1554,"Let's get real, these devices are created by geeks for geeks based on what looks cool etc..not based on solid marketing or usability. The makers and designers live in a bubble of their own unable perceive the usability of their creations outside their perceived reality. Sure, it's a device good for some things like gaming and multimedia. However, all the physical gestures required will literally get tiresome after a while. Not to mention the physical discomfort that results in wearing it more than 45min or so. Imagine putting that on a hot humid day! As I type this on my oversized smartphone, which I have been using 50min or so, the finger tips on the hand holding my phone are almost numb while my elbow is sore from resting on my desk. My point is.. this is a gimmick that will have niche adopters and not for the general public. Specially with that price point.",1,2024-02-25T16:32:27Z
@ComeJesusChrist,"This is a device that marks the new era of digital slavery and the final stage of human existence at the end times. People are getting dumbed down, are getting lost in meaningless and false visual environments while separating themselves even from their own family members and it is as frightening as it gets. I’m going back to my old Nokia dumb phone and notepad. I had enough.",0,2024-02-25T15:00:16Z
@simjam1980,"How can they create tech like this,  but they cant design a battery to last more than a few hours?",0,2024-02-25T12:24:17Z
@simjam1980,"Far too big for all day, every day wearing.  But a few more years and it will become smaller and lighter. Then it will be integrated into our lives full time.",0,2024-02-25T12:21:38Z
@joaoleitaoviagens,"Great review, Marques. Greetings all the way from Morocco.",1,2024-02-25T11:01:20Z
@shmo8958,Did i miss the part about if you need to use it with the lights on or not .,0,2024-02-25T07:27:31Z
@YEDIUM,19:06 / 37:18,0,2024-02-25T06:20:06Z
@TheRealDannyF,Can you use the eye tracking/finger pinchy thing instead of the trackpad on your Mac?,0,2024-02-25T04:33:45Z
@miralinj78692110,it's mean you have to have apple product to used it while I'm always fan of Samsung and never used apple in my life.,0,2024-02-25T00:36:29Z
@Xel-eX,"If any other company released a product like this, it would flop. the only reason it has anyone looking at it as a serious item is because it's apple.. Solid pass-through seems to be the only new technology the headset has brought to the VR world and even then, meta is close enough in their headsets pass through that it doesn't really justify spending 3-4k. Other headsets have high pixel density, other headsets have eye and face tracking, other headsets have hand tracking with the exact same touch based interface, and what's worse, projecting the screen in the headset was one of the earliest features VR headsets had... Based off everything you've mentioned here, there's no real reason to spend money on the vision pro, it's just not that useful for anything that other VR headsets already have, and have done better. 

One could argue that seamless integration with photos and other things on your devices is cool. Sure, but is it 4k dollars cool?",0,2024-02-25T00:08:12Z
@unnt,Imagine someone robbing the apple store and using the apple vision pro and a mask to hide there identity 😂,0,2024-02-24T23:50:50Z
@tol-mol-ke-bol,okay. so I learnt that the HOLI festival this year falls on March 25th !!,0,2024-02-24T20:55:47Z
@louihursey4478,Wait... I thought he got Cybernetic Enhancements?,0,2024-02-24T20:37:38Z
@Mrghj3656,"this ""VR"" just awesome 😂",1,2024-02-24T17:43:11Z
@MissingInAction2,Cant wait for features to suddenly stop working after 2 years and having to buy a new one,0,2024-02-24T16:27:00Z
@jamesanddanica,"The way I see it for now? It is most useful if you use it to connect to your Mac for wide vision. A few more years needed so it can be fully immersable and completely useful for a wider set of users. Right now, I can't say I see innovation. I just see the hype. It is missing that ""Steve Job-Innvation feeling."" It is plainly ""hype"". Plus the price? lol! it's useless at the moment and probably will damage our eyes even faster.",0,2024-02-24T16:26:16Z
@shiverURtimbers,"Cons, you said price, they laughed",1,2024-02-24T13:53:46Z
@sigrid.koppel,Imma get the vision pro in 5 years when they've properly updated it. it sounds really cool tbh,0,2024-02-24T12:45:45Z
@Virtual_Realm_Of_Hardyc,Great thumbnail! The couple looks amazing together. Perfect girl with a perfect man! love you♥️🔥,1,2024-02-24T12:18:51Z
@ahirboy720,Iphone 16-17 will have 120 Hz display!!,1,2024-02-24T12:03:13Z
@ahirboy720,This comment won't get 12.5 Likes!,2,2024-02-24T12:02:53Z
@ahirboy720,It took YouTube 10 years to show this to me,1,2024-02-24T12:02:34Z
@infinox_2543,"15:04--> waiiit a minute, HUH",0,2024-02-24T11:54:10Z
@sounakmallik4725,"Just waiting xaomi, samsung to come up with this😂😂😂",0,2024-02-24T10:57:16Z
@SARAVANASUNDAR-d3o,What is the use of vision pro,0,2024-02-24T08:27:41Z
@drxen8678,Poor me watching this 🙂,0,2024-02-24T08:23:23Z
@isupportthecurrentthing5225,I have no use for this. So i'll pass.,0,2024-02-24T03:50:05Z
@mackiequadra734,Waiting for the VR than can provide the specs of a PC so i can play MMORPG lol,0,2024-02-24T02:35:47Z
@--Voltz--,"*Yeahh, this is deff not worth 4,000. I'll be like the other devlopers who opted out to see whats to become of this product, then, i might buy it and utilize it once all the kinks are taken care of*",1,2024-02-24T02:28:19Z
@nanane19994u,peace,0,2024-02-24T01:10:29Z
@theoracleofpop,"Me: Ain't no way I'm watching this long ass video about a VR headset from Apple
37 minutes later:",0,2024-02-24T00:52:46Z
@HaveAniceDay2450,I think Apple pro vision will be fun if you are stoned,0,2024-02-23T21:56:02Z
@CreatureOfTheVoid,"Its a great idea, but im not sure i like the idea of big tec having some much personal data on their servers, for one, your basically providing your own mug shot to allow you to be tracked by all the face recognition soft ware on CCTV systems",0,2024-02-23T21:17:20Z
@enscalight,"1:45 ""This is a thing we've have seen before"" 
Basically everything apple made and claims is ""new"" and ""innovated""",0,2024-02-23T20:48:36Z
@firulais69,WACKK,0,2024-02-23T20:08:42Z
@cdante13h,I thought the cable was removable. I think I saw that on LTT,0,2024-02-23T19:59:30Z
@mihaig6440,Useless,0,2024-02-23T18:12:29Z
@bosshawg80,God warned his children this day would come we already live in a false reality without VR,0,2024-02-23T18:09:05Z
@alvinellie,WOw! That Full Immersion dial switch is just 🤯 Mind blowing. Great product. Already,1,2024-02-23T17:51:20Z
@rothn2,"This looks really cool! However, I just finished de-Appling myself because I was annoyed that they keep taking power tools away from their OSes and removing advanced features, and they didn't let me fully fix my last phone. We need something like this for the Android+Linux ecosystem!",0,2024-02-23T17:31:21Z
@rothn2,"This looks really cool! However, I just finished de-Appling myself because I was annoyed that they keep taking power tools away from their OSes and removing advanced features, and they didn't let me fully fix my last phone. We need something like this for the Android+Linux ecosystem!",0,2024-02-23T17:31:12Z
@gene_Code,Isnt blue light super bad for your eyes?????,0,2024-02-23T16:49:43Z
@Hamschter_CH,"Ok, really not an apple fan but this is amazing.
Is it somehow capable of realtime motion detection/tracking or night vision? Hmmm?",0,2024-02-23T16:36:24Z
@scottwilliamson7276,Again way to come into the game late Apple and act like you invented it.,0,2024-02-23T15:54:05Z
@TushhsuT,"cool! No repairs needed anymore. Just map your apartment and all it has in ""vision"" and let it be  some penthouse design. No cockroaches running around, no neighbors through the windows. no bad region of the city. Nothing matter. Just map it and live wherever you want. Soon no external repairs of building also will be necessary - the owner will just buy an online update and everyone seeing your house will see a brilliant house. both outside and inside.",0,2024-02-23T13:57:28Z
@RobertoMettifogo,is there an headphone plug ?,0,2024-02-23T13:52:05Z
@RobertoMettifogo,"can you easily operate it.. watch a movie, check your emails, while you are laid in your bed ? (with objects on the floor instead of in front of you), or laid in your bed on your side ?",0,2024-02-23T13:50:32Z
@TheHeadShotMekanic,"This device is 100% not worth it, and if you buy the first generation of anything you might be a moron. The fact that I have to carry around an external battery pack to power this headset is absolutely stupid the second thing is people are complaining about eye strain. how the F are we not at 240 Hz in all of our devices that would reduce eye fatigue and strain like crazy. Simply put the technology just is not here yet and Apple is trying to push something that they have not mastered yet this device is 100% a waste of money",0,2024-02-23T13:37:09Z
@moneygettingmovement7901,This will be the most used useless tech of 2024,0,2024-02-23T12:53:11Z
@AutobahnVault,This thing is dumb. And dangerous,0,2024-02-23T11:26:43Z
@bosstowndynamics5488,"IMHO we should really move away from mAh as a measure of battery capacity because 2 packs with the same mAh rating can wind up with 2-3 fold more or less energy in them depending on voltage. I've already seen this cause confusion eg with an Anker battery I bought that has bad reviews for being 5Ah instead of the advertised 10Ah, which is technically true because it uses 2 5Ah cells in series instead of parallel. It has the same energy content as a traditional 10Ah battery but it's technically not 10Ah.",0,2024-02-23T07:11:19Z
@v.o.cclicc8886,its the 'If you have a darker skin tone like me' that finishes me.,0,2024-02-23T07:06:26Z
@alanmartin2221,Underwhelming,0,2024-02-23T05:01:55Z
@AFowkingPanda,That fact it comes with a single strap instead of a duel strap is hysterical,0,2024-02-23T03:59:53Z
@mokivalantine2208,Lol God when . 😢😂😂,0,2024-02-23T03:37:20Z
@kathleenprotest7044,Free Congo🇨🇩,0,2024-02-23T03:26:45Z
@getgggged123,"Men of culture....
Im gonna need a review of the question we all have. 
Thanks",0,2024-02-23T03:25:30Z
@Ajajayaful,Apple gets away with false advertising again.,0,2024-02-23T02:41:26Z
@PtangPtangBiscuitBarrelSmith,"Total nonsense, It is still an expensive potato.",0,2024-02-23T02:05:43Z
@Alex_Chilton,Wow that typing is horseshit. I would have atleast imagined it integrated with the $1500 iPhone in everyone’s pocket and can atleast utilize the iPhone as a controller or keyboard.,0,2024-02-23T01:49:07Z
@ashmanmedia,Okay a meta user here what is apples Vision Pro competition to meta Horizon Worlds? With persona?,0,2024-02-23T01:08:05Z
@GerardoGonzalez-mu9ls,Most definitely the future,0,2024-02-23T00:53:23Z
@Duffy46,Mark Zuckerberg wants reallife eye movement for his robots,0,2024-02-23T00:07:57Z
@Duffy46,government wants our eye prints,0,2024-02-23T00:07:04Z
@brianchizaza1989,This thing sounds like an expensive recipe for a migraine,0,2024-02-22T23:58:42Z
@tttuu3309,Would love to use this for trading,0,2024-02-22T23:55:09Z
@TechnologyInc24,Wow,0,2024-02-22T21:43:26Z
@matthewjamal,Idk man. Shit like this is just novelty to me.,0,2024-02-22T20:02:28Z
@fearlessjoebanzai,"You're more embarrassed by having a conversation than sitt next to someone looking like your conducting a virtual orchestra?
Ok.",0,2024-02-22T18:45:49Z
@kidsmooth6549,"I'm surprised it wasn't showing the arc of the ping pong ball and approximating the trajectory of it. Imagine a police officer using it if facial recognition features are added that correlate with a database showing your criminal history. Or some creepy dude using it to ""undress"" people using ai. It's one of those kinds of devices that's going to have to be carefully regulated.",0,2024-02-22T18:10:30Z
@awesomeaayush1,This video seriously blew up! 💣,0,2024-02-22T18:01:30Z
@guitaro5000,"30:45 ""Aw man! We forgot to test this on black people!""
- Apple",10,2024-02-22T17:11:32Z
@Mobstar76,I really wouldn't call it high end.. The fact that the battery pack is external and it being non-removable just shows how desperate they are to force people to spend money on their proprietary trash! Secondly is the lack of controllers. We all know Apple isn't really made for gaming but at that price point you'd expect it to run games and come with controllers. The Quest 3 is way more versatile and just a fraction of the cost!,0,2024-02-22T16:36:53Z
@9039justin,thx for the helpful introduction!!,0,2024-02-22T14:29:20Z
@Sounde-uv7vm,"if my eyes have cylinder, does it still comfortable or not? because if im watching 3D movie on cinema, its really not comfortable, still have to wearing my glasses and then wearing 3D glasses, so yes, double glasses 😅",0,2024-02-22T13:00:40Z
@mystride,"You missed the best feature: capturing and playing back spacial video of your friends/family/kids. That's the killer ""game changing"" app. You can relive your own moments in immersive 3D like you are there again. Also missed pointing out that iPhone 15Pro can record spacial video format for Vision Pro. Admittedly at a lower resolution than the Vison Pro itself captures spacial video.",1,2024-02-22T12:43:46Z
@muckerwood,pass,0,2024-02-22T12:05:55Z
@soumabharoy9516,"Me watching this, knowing i will never be able to buy it.",1,2024-02-22T10:55:49Z
@crazyfrog,Good Review !!,56,2024-02-22T08:44:17Z
@DiddyxSoka,Tbh I'd prefer apple vision pro instead of meta quest just because the fact that i dont like the ideas of a giant battery  at the back of my head,0,2024-02-22T07:38:45Z
@halakproductions,PLAYER 1 MOVIE WAS JUST A SENSITIZE.... HERE WE GO!,0,2024-02-22T07:31:54Z
@mohdakib8136,Why I'm watching this video I don't even have an iPhone 😢,0,2024-02-22T07:09:11Z
@-Dragonfyr-,"Say you're watching a video like a music concert video. Can the headset make it so you're in a full 360 3D environment of the concert?

I'm guessing not, just yet. But that would be a great feature.",0,2024-02-22T04:01:38Z
@Finndian,Also... you can't comfortably drink coffee without clunking the bottom of the headset with the mug.,0,2024-02-22T03:03:54Z
@Finndian,You can't do a virtual screen for mac if you have an older laptop! Back it goes!,0,2024-02-22T02:45:04Z
@curequranavirustoday6467,Lockheed Martin and every military company needs to join Apple to develop this headset to the moon,0,2024-02-22T01:36:07Z
@curequranavirustoday6467,Needs mouse n keyboard accessory to use faster or gaming controller,0,2024-02-22T01:34:17Z
@curequranavirustoday6467,I think this is a good social tool as well some rich kids can let poor kids play with this vr set and become friends,0,2024-02-22T01:32:29Z
@curequranavirustoday6467,I fully support this technology it will advance beyond our imagination and its useful for military truck drivers even welders if it can increase enough tint,0,2024-02-22T01:28:45Z
@curequranavirustoday6467,It needs a soft strap that goes over the top of ur head it's too much weight on the nose in its current form,0,2024-02-22T01:27:21Z
@curequranavirustoday6467,It's good sunglasses for truckers especially if it has special anti glare technology,0,2024-02-22T01:06:06Z
@WolfA4,I'm assuming if you look down at an android phone the phone is censored with a mosaic filter.,0,2024-02-22T01:05:43Z
@Mista808,Personas?  More like giving the FBI and the CIA every last detail of you that they'll EVER NEED willingly.  As if the invention of Facebook and fingerprint unlocking wasn't bad enough!  😂,0,2024-02-22T00:11:31Z
@Mista808,"Tons of potential, but also still has tons of let downs.  Of course it'll be a status symbol for those that don't feel that 4 grand is a lot of money, 
but for the larger majority I feel that it's just not fully ready yet to become a staple in our homes.  I feel like it's price point should be more like
$1200-1800.  Paying more than twice that is absurd at this point.  But again.. if you throw money around like it's nothing.. then of course it'll
be a cool thing to have.  Until then, I'll just stick to my out dated Iphone 11 Pro Max.",0,2024-02-22T00:04:23Z
@karimibrahim4093,"""If it's a url that you can actually say out loud""",0,2024-02-21T21:46:11Z
@Tasty.Jams44,It’s cool and all and interesting. But let’s be real. If this catches on it’ll be a nightmare for humanity as a whole for many reasons. I will never buy one of these.,0,2024-02-21T21:43:50Z
@asl-91,what sofa is that? 8:25,0,2024-02-21T18:15:17Z
@slahser,Imma just wait 10 years for this,1,2024-02-21T16:41:03Z
@IMORÐ,Why not add Siri in it ?,0,2024-02-21T16:25:37Z
@Guywiththedimpples,looks terrible but its the first so we will see where it goes 10 years down the line.,0,2024-02-21T16:13:57Z
@Pulgatar003,"Jig space on Apple Vision Pro is sooooo cool, wish I was having my own headset right now seeing all this 🔥🔥🔥😎😎😎",0,2024-02-21T15:33:30Z
@teodoraspasic4449,"My kids wants,but bro in Serbia 2x3.500 💰 is not possible.We are working hard here but we are far away from US standard.Good bless America😅",0,2024-02-21T15:23:07Z
@jaredborne1282,I really don't like the gloss front.,0,2024-02-21T14:43:18Z
@primeministerofthemilkyway,"This is a clear gateway to ""The Matrix"", not that it has to be a bad thing!",0,2024-02-21T14:25:13Z
@Galy,"Good review and video, but smartphones are addictive enough as it is. We are just slaves to entertainment at this point. I hope this and equivalent tech flops, but sadly it prob won't",0,2024-02-21T14:08:59Z
@polok3197,25 million View.. 😮,1,2024-02-21T12:42:53Z
@girijade9007,Bro's this video got 25m views in just 2 weeks😲,0,2024-02-21T11:05:56Z
@iloveyou-gf5iv,Why make design like sun glass for reason not awkward outside,0,2024-02-21T10:36:49Z
@LONEWOLF_64,Can u please do PlayStation vr2  vs apple vision pro,0,2024-02-21T10:18:13Z
@HelloKittyFanMan,Very cool video so far! I'll come back to it and comment some more later.,0,2024-02-21T10:15:55Z
@HelloKittyFanMan,"It *IS* AR, because anything like that has to use cameras to blend the graphics with the real-world space. My first encounter with AR is with my Nintendo 3DS, and that's exactly what it does. And then I think I've seen AR in others of these headsets but I can't remember for sure. Another time AR entered my life was when I played a walk-through video game at a mall with their cell phones. Yep, I don't know how it would work without being able to blend a camera image with its superimposures.",0,2024-02-21T10:13:43Z
@HelloKittyFanMan,"""...And it even sometimes casts a shadow on the ground...""

...except that we'd have to be outside to see that, rather than watching that happen to a coffee table or the floor.",0,2024-02-21T10:08:53Z
@HelloKittyFanMan,"""There are no controllers that come with this headset...""
...except all the ones that _come with this headset..._ as built in.",0,2024-02-21T10:04:36Z
@HelloKittyFanMan,"""All the weight is on the front of your face.""

* _Most of_ it.",0,2024-02-21T10:01:44Z
@HelloKittyFanMan,"""...Now there's nothing on the back of your head...""
* Shows the strap that will be _on the back of your head._
Oops.",0,2024-02-21T10:00:56Z
@tharaka8k8jayakody,"Her,
I would like to point out that the power cable can be removed from the battery pack.
Just need to use a pin in the hole and pull the wire out. 
similer to sim card eject",0,2024-02-21T08:29:49Z
@Akimitsu,How long does it take to get 4000$,0,2024-02-21T07:40:21Z
@vismaymuraleedharan9512,തുണ്ട് കാണാം 😅,0,2024-02-21T07:31:37Z
@quiz1quiz2,15:01 funny when that sort of thing gets out of hand,0,2024-02-21T07:05:52Z
@conalinmyburgh,Cyberpunk warned us,1,2024-02-21T06:44:17Z
@cryptosimsihc,they will develop their own netflix wait for it,0,2024-02-21T06:02:27Z
@youwatch1995,"Why dont they just put away all the electronic parts seperate from the goggle itself except the screen like what they did to the battery and add a keypad function like to nokia 3310 so it will be less heavy, less bulky on your head and you will not look like a moron trying to touch the air, or perhaps an application in iphone that will connect to your goggle so basically the goggle is just a screen without any functions without connecting it to your phone using the cable wire.",0,2024-02-21T04:13:19Z
@elgracko,"What Nobody mentions, not even Marques, is that the eyetracking is Marketing Gold, imagine knowing how long your eyeballs gazed on an ad,  if you just ignored it, if you gased for 5 to 10 seconds and then clicked on it,

You want consumer data to sell? these will give you data for years and years to come

Not to mention when it comes to designing the new Pixar pic, the next Marvel Movie, evaluating wether that new 5 million  dollar Micheal Bay scene caught peoples eyes, wether their pupils dialated, what elements they where looking at throught, imagine!

They really should lower the price, that data will pay for itself, with every Apple TV production, they'll get more and more data and could corner that market!",0,2024-02-21T02:28:59Z
@kevinsmith3476,I’m just exited for the future models,0,2024-02-21T00:17:42Z
@ltaylor7241,headache or eyestrain???,0,2024-02-20T22:23:47Z
@linnardspanthar6252,This actually the beginning of the Technology of Tony Stark Glasses given to Peter Parker.  aka Spider Man.,0,2024-02-20T21:39:19Z
@hexagonlive,When will you stop apple simping bro.,0,2024-02-20T21:27:38Z
@gusss_09,"How far we've come... really impresses me the fact we can do all these things and keep going to a 100% virtual world, which is kinda scary btw. Nice video man, really appreciate your effort on ti!",1,2024-02-20T21:26:47Z
@VectorHD05,This video deserves a lot of likes ❤️❤️❤️❤️❤️❤️❤️❤️,0,2024-02-20T21:26:04Z
@skywatcher6864,"We know that cell phone batteries cause various cancers, so what affect will the tiny battery have on the brain?",0,2024-02-20T21:01:29Z
@there_is_nothing_here,For 5 grand it better feel high end,0,2024-02-20T20:21:12Z
@tqmiguel,2nd most popular video in 2 weeks 💪,0,2024-02-20T20:06:34Z
@kingkeemtv8532,lol ama wait till it gets cheaper like the phones 😊,0,2024-02-20T19:01:49Z
@harshkum,"If Matrix movie was made in today's time, Neo could enter the matrix using this device.",0,2024-02-20T18:51:42Z
@nordys081,Say bye to your freedoms...they will control you and people are to brainwashed to see it,0,2024-02-20T17:14:00Z
@franklinmayoyo,"""The product you don't really need""",0,2024-02-20T17:11:29Z
@leemiller4321,Mindblowing,0,2024-02-20T16:32:24Z
@Mr.Robato,There is no way I'm the only one that thinks this is a rip off. 🤣🤣.  No YouTube no Netflix. Android should definitely retaliate.,0,2024-02-20T14:31:45Z
@charlesballiet7074,yea i dont expect much software to be made for a device with a market cap of like 2000 people,0,2024-02-20T14:26:47Z
@HorazioZan,this thing was predicted in back to the future 2,0,2024-02-20T13:17:45Z
@DrivingintotheFuture,Crazy and well done Marques,1,2024-02-20T12:55:27Z
@Oldphone4,MAY LORD HAVE MERCY,0,2024-02-20T12:41:09Z
@tonyabbott6586,I recon this would be epic for Pokémon Go. Imagine walking down the street and seeing a Gym or Poké stop in 3D you can interact with and Pokémon running out in front of you.,31,2024-02-20T12:40:54Z
@CreativeManiak,Reviewing Apple product whlie using S24 Ultra 😂👏👏👏,0,2024-02-20T09:48:48Z
@coldsavagegod7101,"It's a good product, but considering watching movies and videos in such an immersive experience was one of the unique selling points of the Vision Pro, it's kind of disappointing that netflix and youtube won't be on it",0,2024-02-20T06:53:10Z
@ecmphg,"bro called it ""brain cycles"". he's fully integrated.",3,2024-02-20T06:38:20Z
@ehayes496,"I returned mine. Its not worth a fraction of what it costs. It you decide to get into VR, I hate to say it but go with meta. It’s price alone puts it miles above the apple vision pro",0,2024-02-20T03:53:19Z
@nallmanallma5568,no thx horrible thing,0,2024-02-20T02:58:03Z
@Seagaltalk,What stupid device,1,2024-02-20T02:37:23Z
@MarshallArtz007,"I look in amazement at what the Vision Pro is capable of, but the learning curve seems huge. Not sure I could ever figure it out. 
🥽❓",0,2024-02-20T01:35:58Z
@boblarry5524,"Imagine apple partnered with app studios like Ninja Kiwi to bring games like Balloons Tower defense 3D to your coffee table, or ofc your toilet. Then id pay 4k.",1,2024-02-19T23:25:00Z
@d_sparrow,I hope this is not future,3,2024-02-19T23:06:08Z
@shehzadamanat007,"I am imagining when it will support two Macs, and when it does, I will buy two Macs and a Vision Pro to do the work and exciting things on Vision Pro at the same time with work",0,2024-02-19T22:38:48Z
@lessonsfromfilms5101,"this is what Tony Stark felt like in Iron man I. This gives off said vibes, Jarvis bring up the sciency thingy hahaha...",0,2024-02-19T21:16:25Z
@SturmFlut,"> ""They want you to default to putting the battery in your back pocket""
> Puts the battery in his front pocket, fits perfectly

Please respect the person at Apple who's spent the last three years researching back pockets",0,2024-02-19T20:29:36Z
@felimoll,But what if you have like a eye problem like needing glasses to see near objects. Wouldn't that affect wearing a Vision pro?,0,2024-02-19T19:47:58Z
@brycefrank5983,Help me 😢,0,2024-02-19T18:57:48Z
@brycefrank5983,Help me get one PLEASE IF YOU SEE THIS,0,2024-02-19T18:49:57Z
@bryanmarte484,So what if you open netflix on your mac then get the vision pro conected to the mac 🤔,0,2024-02-19T18:08:14Z
@jairomurcia14,I am all ready an avatar in my body. 👽,0,2024-02-19T17:46:27Z
@milkyboltz,"This is like cyberpunk edgerunner where they just pickup calls and messages in their eyes so there’s no need for phones anymore, you could also change your fov in real life now lol",0,2024-02-19T15:58:16Z
@TheRealA.D420,i hope it´ll be achievable for everyone in the future,0,2024-02-19T15:56:09Z
@milkyboltz,When will they invent sword art online tech,0,2024-02-19T15:44:20Z
@gh0stface811,People really have no life. Leave all those craps and go enjoy real life and some sun outside. You'll be happier 😂,1,2024-02-19T15:35:49Z
@theartysquid,"Not through the video yet, but judging by apps so far, basically this thing is a $ 4,000 iPad? Man, these Apple guys are geniuses.",0,2024-02-19T13:46:44Z
@nickthehero-v5j,This sucks lol. There's no use for such thing in a real world. Great presentation thought.,0,2024-02-19T10:14:22Z
@MrGamerdon,i have a squint in one eye do yo think this will work for me ?,0,2024-02-19T09:53:23Z
@WanderingMist1,"Probably a very silly question but.....What about people with glasses? Do you wear this thing without your glasses on, and if so does the device adjust for the lack of vision? Or is this product exclusively for those with perfect vision already?",0,2024-02-19T09:49:19Z
@URAZKIVANER,"What people are forgetting is that a healthy person's peripheral vision is 180 degrees, and Apple Vision Pro gives you 110. So when you fool yourself that you have a big screen in front of you, that feeling is compared to your newly adapted peripheral vision, which is actually pretty small compared to your actual peripheral vision. So Apple users, do not kid yourselves with those measurements. I saw a reviewer saying he does not need a bigger screen in front of him because he is forced to look right and left. 😅 And he forgets the fact that it is the lack of that device's capability, not yours. 😂 So please stop comparing Apple Vision's monitor illusions to an actual super ultrawide monitor that fills your entire actual peripheral vision.",0,2024-02-19T09:12:03Z
@davidnjuguna9477,There are air intakes around your nose area with exhausts above your eyes .... do they filter the air in readiness for the next respiratory pandemic?,0,2024-02-19T05:55:38Z
@umarabid150,29:00 at least it makes you smile,0,2024-02-19T05:23:49Z
@salmopr,"imaging you at the bus stop with that thing on ,,",0,2024-02-19T04:32:57Z
@Bernardo_Perez_Lince,Not being able to wear glasses might be a huge problem.,0,2024-02-19T03:54:53Z
@YishEyeYo,The educational applications of this technology is mindblowing...,0,2024-02-19T03:22:27Z
@YishEyeYo,This dude sounds like his name Tanner,0,2024-02-19T03:05:12Z
@jaycorvo6115,Damn... VTubers are gonna be crazy now,0,2024-02-19T02:03:08Z
@cheefoldav,amazing AR+VR implementation,0,2024-02-19T01:17:05Z
@brianmader7206,Excellent Review. Does anyone else feel like this product is a complete waste of money and resources? I think I am getting too old for this world...,0,2024-02-19T00:33:57Z
@frankjeremywashington,"28:27 you help it like an iphone, the voice however said to hold it at eye level!",0,2024-02-19T00:16:52Z
@studiouswadoo5027,"The thing I like about Apple is they've been such forward thinkers, so I think ""spatial computing"" is a really good name for this technology. Just the features with the facetime calls or zoom meetings makes you wonder how good it'll be once the vision 2 or 3 comes out. By that time there will probably be more app capability",0,2024-02-18T22:38:03Z
@KingNidus,Life about to be like Altered Carbon,0,2024-02-18T22:14:28Z
@theengineer8290,"Nice review. Seems like a huge waste of money to me, no practical use in everyday life.",0,2024-02-18T18:46:08Z
@kreativnepa7667,Take a bite from the apple at your own risk.,0,2024-02-18T18:31:04Z
@usandmexico,Just came to say LoL after watching a video of someone making fun of it.,0,2024-02-18T17:29:39Z
@Old-School-Liberal,The ladder in the background is really distracting,0,2024-02-18T17:26:04Z
@FatherDarknessMaLo,Dude... the best review I've seen of this yet... sweet i have not liked Apple products before very much but this one... seems pretty dang fun... the price though... dayum... might have to wait a bit but... you definitely seem to have sold it to me!,0,2024-02-18T16:47:52Z
@ekrecords7481,crap tech,0,2024-02-18T16:13:30Z
@srivaibhav5359,"ok guys idk if its a coincidence or something, im watching mr robot again and in s2 ep4 at 13:01 in the train a girl is wearing apple vision pro, and that episode was released in july 27 2016...",0,2024-02-18T15:49:46Z
@Fithomiesinc,Worst pice of equipment humans ever created! This will destroy society,0,2024-02-18T15:30:49Z
@dead23847,Me watching this with -2.5 $ in my bank 💀,0,2024-02-18T15:20:01Z
@sentientbeingsnews1098,I’m impressed 😂,0,2024-02-18T15:06:14Z
@WellenlaengeVT,The conferencing capability is really cool. And makes total sence. For companys big telepresence system like a Cisco TX9000 or Poly RealPresence are around half a million dollars excluding installation (and use for the room). So this is super interesting. And of course the usual AR/VR training and presentation use cases.,0,2024-02-18T14:50:47Z
@patrickkaman3647,It would be cool to use street view in a free roaming type of set up,1,2024-02-18T13:48:44Z
@DV27SG,Must have water mark in  video.,0,2024-02-18T13:18:05Z
@merdeka-001,I will wait for Android vision pro,1,2024-02-18T12:23:43Z
@henriraig2242,Do you need every apple  product.,0,2024-02-18T11:23:41Z
@felixgutierrez993,Whenever you put it on it looks like the dude from Ready Player One lol,0,2024-02-18T11:18:50Z
@felixgutierrez993,"As computers get smaller and more powerful these innovations will get cooler and even kinda scary. Not an Apple user but this device looks hella awesome and innovated. This could be the future, but for now walking with this would look absolutely ridiculous! 🤣👍(I could totally see myself chilling with the full immersion setting with music playing in the background lol... that sounds dystopian holy crap)",0,2024-02-18T11:06:47Z
@kazuki4669,bro turned into a apple npc,0,2024-02-18T10:27:30Z
@sahiphopNETWORK,first it was a desktop then a laptop and now head top,0,2024-02-18T10:08:31Z
@Psoewish,"This is so cool, like it's absolutely not for me for so many reasons, but as someone that grew up with cassette players and CRT TVs, this is kind of mindblowing how far we've come lol.",78,2024-02-18T09:19:46Z
@khxml,"29:40 ""Paperbag Color Test complete.",0,2024-02-18T07:33:40Z
@toghome,Thanks!,0,2024-02-18T07:14:39Z
